ID,X,Y,Z
22553,0.350773,-0.0311327,0.112464
22552,0.351481,-0.0206766,0.128409
22551,0.340439,-0.00144834,0.191542
22550,0.317538,0.0753207,0.382429
22549,0.313535,0.0669279,0.400636
22548,0.302575,0.110655,0.493722
22547,0.277953,0.165968,0.698629
22546,0.270184,0.19342,0.738126
22545,0.260239,0.205296,0.819755
22544,0.25749,0.208572,0.826419
22543,0.255601,0.213701,0.844419
22542,0.250926,0.226576,0.897877
22541,0.250929,0.226568,0.89788
22540,0.236293,0.283337,1.01324
22539,0.336949,-0.00588771,0.298157
22538,0.237078,0.242202,1.05495
22537,0.239766,0.221852,1.05532
22536,0.234236,0.23322,1.09043
22535,0.233202,0.208375,1.09782
22534,0.233202,0.208375,1.09782
22533,0.336379,-0.0565809,0.290376
22532,0.336379,-0.0565809,0.290376
22531,0.337061,-0.0886683,0.277284
22530,0.295829,0.0126219,0.587066
22529,0.303698,-0.0167822,0.560321
22528,0.233267,0.162558,1.10555
22527,0.231312,0.133645,1.10197
22526,0.233382,0.137386,1.11525
22525,0.346023,-0.157135,0.218322
22524,0.346023,-0.157135,0.218322
22523,0.341859,-0.149749,0.239781
22522,0.341859,-0.149749,0.239781
22521,0.339153,-0.141904,0.26391
22520,0.339153,-0.141904,0.26391
22519,0.328083,-0.144403,0.339784
22518,0.302898,-0.0809828,0.5336
22517,0.267847,0.0157617,0.831887
22516,0.228767,0.0662858,1.12964
22515,0.333964,-0.205653,0.302554
22514,0.333931,-0.205665,0.302573
22513,0.333155,-0.232214,0.307294
22512,0.301929,-0.15514,0.542147
22511,0.259097,-0.0119287,0.893069
22510,0.259097,-0.0119287,0.893069
22509,0.255121,-0.00498594,0.912778
22508,0.255121,-0.00498594,0.912778
22507,0.23129,0.0376328,1.1319
22506,2.6919,0.00583066,2.39631
22505,0.349718,-0.297909,0.186329
22503,0.262341,-0.0729862,0.853346
22502,0.243617,-0.0258174,1.01562
22501,0.224267,0.0275441,1.16203
22500,0.222893,0.00229361,1.16923
22499,0.222893,0.00229361,1.16923
22498,0.221286,0.00671891,1.18252
22497,0.221286,0.00671891,1.18252
22496,0.341534,-0.331743,0.237031
22495,0.333191,-0.281199,0.307607
22494,0.333191,-0.281199,0.307607
22493,0.337357,-0.317305,0.282552
22492,0.327057,-0.294078,0.352229
22491,0.304622,-0.241283,0.509981
22490,0.301517,-0.202171,0.545562
22489,0.267631,-0.148449,0.794143
22488,0.265966,-0.144777,0.804878
22487,0.264909,-0.109442,0.82727
22485,0.264228,-0.137654,0.82977
22484,0.263302,-0.105256,0.839071
22483,0.263302,-0.105256,0.839071
22482,0.25454,-0.0831312,0.908314
22481,0.254523,-0.0830847,0.908287
22480,0.220322,-0.0253356,1.17252
22479,0.219072,-0.0210766,1.18431
22478,0.355209,-0.392381,0.11397
22477,0.349641,-0.373539,0.173988
22476,0.350486,-0.369976,0.185536
22475,0.284452,-0.210567,0.665966
22473,0.255824,-0.165883,0.889394
22472,0.252061,-0.151079,0.936575
22471,0.241248,-0.12446,1.01757
22470,0.228623,-0.0915605,1.11726
22469,0.228623,-0.0915605,1.11726
22468,0.224931,-0.0838589,1.13983
22467,0.214931,-0.0574764,1.22052
22466,0.354368,-0.439069,0.150169
22465,0.34936,-0.422702,0.19823
22464,0.317324,-0.318893,0.42472
22463,0.309447,-0.328595,0.480125
22462,0.297395,-0.270361,0.57272
22460,0.289062,-0.247836,0.640857
22459,0.278126,-0.260642,0.683876
22458,0.216909,-0.0941546,1.19346
22457,0.212441,-0.0814129,1.23619
22456,0.714726,-0.814083,0.24618
22455,0.316818,-0.568624,0.421841
22454,0.316818,-0.568624,0.421841
22453,0.21063,-0.317261,1.22273
22452,0.210596,-0.311582,1.23988
22451,2.60268,-1.28517,2.07914
22450,0.316528,-0.691233,0.425021
22449,0.306264,-0.643242,0.515753
22448,0.283241,-0.606423,0.683503
22447,0.238269,-0.506194,1.02485
22446,0.208247,-0.429065,1.25237
22445,0.206649,-0.428597,1.2511
22444,0.334373,-0.749139,0.281265
22443,0.322023,-0.733208,0.378505
22442,0.290701,-0.67117,0.603279
22441,0.254383,-0.575772,0.887614
22440,0.220244,-0.496932,1.1398
22439,0.235967,-0.568986,1.0427
22438,0.192607,-0.490736,1.3519
22437,1.39524,-1.18829,2.32877
22436,0.443782,-0.834779,1.7961
22435,0.356291,0.0163905,0.0711529
22434,0.347338,0.0102567,0.153643
22433,0.330394,0.0724265,0.285736
22432,0.317741,0.0940562,0.36801
22431,0.317741,0.0940562,0.36801
22430,0.309461,0.10605,0.434865
22429,0.308596,0.119723,0.454071
22428,0.288528,0.170087,0.598252
22427,0.282296,0.166161,0.643469
22426,0.254877,0.248492,0.857578
22425,0.359503,-0.0428247,0.0285554
22424,0.345276,-0.0117669,0.160349
22423,0.334962,0.0199394,0.247486
22422,0.297143,0.112522,0.537676
22421,0.287088,0.136273,0.609011
22420,0.289837,0.12376,0.583755
22419,0.287563,0.134075,0.615581
22418,0.27689,0.155013,0.680296
22417,0.275913,0.17932,0.706957
22416,0.270465,0.186712,0.766523
22415,0.265581,0.186512,0.778226
22414,0.254317,0.213661,0.845991
22413,0.252869,0.215955,0.868401
22412,0.246204,0.238929,0.925068
22411,0.246183,0.24362,0.935906
22410,0.240434,0.247691,0.963525
22409,0.328985,0.0121427,0.289668
22408,0.3398,-0.0215446,0.271519
22407,0.282798,0.141563,0.749253
22406,0.0756081,-0.0834176,0.157401
22405,0.261555,0.0956708,0.860655
22404,0.113385,-0.108059,0.269083
22403,-0.450186,-0.0667311,0.418121
22402,0.242676,-0.0482614,1.01275
22401,0.230496,-0.0191092,1.10591
22400,1.59324,0.194727,2.65601
22399,0.294434,-0.262882,0.595968
22398,0.230062,-0.12957,1.08435
22397,2.61138,-0.414141,2.86994
22396,0.244522,-0.522852,0.96828
22395,0.242324,-0.522014,0.96738
22394,0.193753,-0.393644,1.36339
22393,0.193753,-0.393644,1.36339
22392,0.225519,-0.500215,1.11374
22391,0.340525,-0.80168,0.240119
22390,0.337738,-0.832535,0.247561
22389,0.3382,-0.829617,0.258023
22388,0.819363,-0.952944,1.90156
22377,0.465869,-0.700468,-0.728636
22372,0.994724,-0.0153954,1.43146
22371,-0.166713,0.0624817,0.70665
22370,0.0392334,-0.442601,-0.0510531
22369,-0.670397,0.0503916,0.436919
22367,0.0537115,-0.437214,-0.130637
22366,0.0520767,-0.389562,-0.0746863
22363,3.62152,0.72799,2.91068
22361,0.0924184,-0.202527,-0.19044
22359,0.0542465,-0.437241,-0.105939
22358,0.769274,-1.17584,1.92482
22356,-0.390379,0.0695512,0.568823
22353,0.390978,-0.0379227,0.781348
22351,0.112464,0.210184,0.647712
22348,-0.412667,-0.235883,-0.218419
22346,0.0399812,-0.461406,-0.0524059
22342,0.445476,-0.568354,-0.560487
22341,0.445476,-0.568354,-0.560487
22340,0.442462,-0.560898,-0.537365
22339,0.442462,-0.560898,-0.537365
22334,-9.73132,-2.29879,-2.89433
22333,0.0825635,-0.803237,-0.0246815
22331,0.255378,0.229862,0.859059
22330,0.266069,-0.152992,0.816617
22329,0.266069,-0.152992,0.816617
22328,0.259839,-0.137208,0.863064
22327,0.259839,-0.137208,0.863064
22326,0.269688,-0.538546,0.78403
22325,0.269576,0.220253,0.732581
22324,0.271778,0.165271,0.72155
22323,0.339715,-0.0502479,0.266081
22322,0.337113,-0.118054,0.288179
22321,0.3346,-0.269406,0.294371
22320,0.326104,-0.248984,0.355636
22319,0.299651,-0.182962,0.556573
22318,0.289339,-0.154614,0.642509
22317,0.328316,-0.285421,0.339524
22316,0.268681,-0.110331,0.806194
22315,0.317139,-0.333357,0.430989
22314,0.299957,-0.771065,0.495114
22313,0.282011,0.176229,0.64535
22312,0.267461,0.231393,0.757481
22311,0.337446,0.0411826,0.221842
22310,0.314038,0.0848999,0.396213
22309,0.308831,0.0704296,0.441182
22308,0.281969,0.134536,0.637658
22307,0.335536,-0.226799,0.283537
22306,0.308546,-0.233892,0.50059
22305,0.333869,-0.345038,0.297357
22303,0.322655,-0.31838,0.377816
22302,0.315027,-0.297203,0.44374
22301,0.30878,-0.287526,0.469522
22300,0.298406,-0.258844,0.557725
22299,0.305747,-0.682139,0.497289
22298,0.296907,-0.692257,0.571858
22297,0.253507,-0.567791,0.905279
22296,0.269144,-0.74996,0.68896
22295,0.282015,0.200396,0.650792
22294,0.338912,0.0104012,0.201088
22293,0.331024,0.0484914,0.269703
22292,0.331986,0.0217743,0.25897
22290,-4.77748,-0.417897,-0.993472
22289,0.335448,-0.259079,0.281557
22288,0.314301,-0.706258,0.438418
22287,0.314301,-0.706258,0.438418
22286,0.278267,-0.59183,0.705144
22284,0.265387,-0.593228,0.806583
22282,0.816727,-1.17542,1.92877
22281,0.337358,-0.0293606,0.287887
22280,0.267962,0.143421,0.814538
22279,0.300609,0.0425006,0.595199
22278,0.300609,0.0425006,0.595199
22277,0.307349,-0.0148109,0.50486
22276,0.303991,-0.0210188,0.546083
22275,0.298879,-0.0101171,0.579854
22274,0.331547,-0.121702,0.325186
22273,0.331547,-0.121702,0.325186
22272,0.302839,-0.09526,0.54979
22271,0.295266,-0.0802966,0.595987
22270,0.260541,0.00927637,0.871435
22269,0.297276,-0.113618,0.58188
22268,0.297276,-0.113618,0.58188
22267,0.266715,-0.0934017,0.824236
22266,0.258632,-0.0618691,0.888404
22265,0.2555,-0.050056,0.921116
22264,0.336653,-0.335195,0.286268
22263,0.31699,-0.347159,0.431579
22262,0.248535,-0.180301,1.1051
22261,0.313698,-0.576171,0.433038
22260,0.244006,-0.423569,0.964055
22259,0.207033,-0.361182,1.25317
22258,0.319094,-0.673613,0.401531
22257,0.309187,-0.687366,0.468319
22256,0.267643,-0.567333,0.786176
22255,0.321583,-0.745304,0.375657
22254,0.243553,-0.572234,0.962613
22253,0.294074,-0.759392,0.578103
22252,0.304643,0.129701,0.457083
22251,0.322875,0.066868,0.333306
22250,0.307637,0.0862214,0.439318
22249,0.303681,0.105405,0.475789
22248,0.276854,0.161526,0.68495
22246,0.328477,0.025665,0.286849
22245,0.304444,0.0737855,0.539763
22244,0.352475,-0.0435781,0.183773
22243,0.338515,-0.0132593,0.275062
22242,0.310257,0.037632,0.495073
22241,0.346356,-0.0824331,0.211816
22240,0.346356,-0.0824331,0.211816
22239,0.334892,-0.081231,0.301633
22238,0.332854,-0.0769856,0.312914
22237,0.298568,0.00771981,0.57433
22236,0.340023,-0.145754,0.251802
22235,0.340023,-0.145754,0.251802
22234,0.332848,-0.126703,0.309431
22233,0.332848,-0.126703,0.309431
22232,0.333229,-0.156403,0.30398
22231,0.332428,-0.152682,0.31659
22230,0.294403,-0.0614656,0.591691
22229,0.339887,-0.221246,0.255918
22228,0.339887,-0.221246,0.255918
22227,0.336943,-0.213363,0.279712
22226,0.336943,-0.213363,0.279712
22225,0.33162,-0.198756,0.323516
22224,0.33162,-0.198756,0.323516
22223,0.294147,-0.105692,0.605827
22222,0.294114,-0.10574,0.605711
22221,0.237977,0.051202,1.08264
22220,0.328963,-0.223651,0.333943
22219,0.298093,-0.223361,0.565716
22218,0.329872,-0.302827,0.327223
22217,0.247985,-0.110368,0.973507
22216,0.323196,-0.362875,0.378293
22215,0.31109,-0.333204,0.467983
22214,0.283395,-0.233296,0.686249
22213,0.280184,-0.228734,0.699069
22212,0.276475,-0.22381,0.712965
22211,0.276475,-0.22381,0.712965
22210,0.251034,-0.150934,0.93615
22209,0.312446,-0.629243,0.442407
22208,-4.88433,-0.581864,0.00385158
22207,0.315258,-0.770089,0.446465
22206,0.263073,-0.683336,0.807941
22205,0.331423,0.0725876,0.285731
22204,0.323086,0.086765,0.328756
22203,0.309268,0.128555,0.432503
22202,0.301527,0.15596,0.504093
22201,0.289593,0.170458,0.59883
22200,0.340856,0.0070508,0.191918
22199,0.328184,0.0501452,0.294239
22198,0.313886,0.0837435,0.403109
22197,0.277555,0.156922,0.672886
22195,0.459114,-0.28241,-0.740363
22193,0.315123,0.0617227,0.395597
22191,0.322194,-0.255231,0.386788
22190,0.305041,-0.206986,0.51153
22189,0.336323,-0.36681,0.279009
22188,0.336323,-0.36681,0.279009
22187,0.306323,-0.750869,0.495937
22186,-4.46433,-0.883985,-0.70187
22185,-4.45898,-0.44092,-0.720886
22184,-4.19361,-0.171251,-0.890614
22183,-5.79223,-1.11029,1.06864
22182,-4.77532,-0.91295,-0.880338
22181,0.0355702,0.33727,1.9433
22180,-4.64331,-0.817275,-1.80174
22179,-4.8406,-0.0585255,-0.357668
22178,-4.75906,-0.472499,-1.00671
22177,-4.6523,-0.857833,-1.77903
22176,-4.87446,-0.0521539,-0.103493
22175,-4.87211,-0.246339,-0.0959464
22174,-4.52083,0.0640255,-0.443353
22173,-4.47501,-0.381084,-0.666337
22172,-4.47748,-0.361992,-0.650734
22171,-4.75712,-0.715067,-0.822854
22170,-4.73819,-1.00085,-1.16342
22169,-4.72401,-0.480816,-1.26549
22168,-0.00333927,-0.817128,1.75272
22167,0.172727,-0.0328918,1.47015
22166,0.0625643,-0.650522,1.68864
22165,-0.498473,-0.678622,1.63107
22164,-4.90329,-0.535636,0.152223
22163,-4.47279,-0.414304,-0.671076
22157,-0.252902,0.377175,1.30561
22156,-0.346453,-0.596834,1.65253
22155,0.222195,-1.06999,1.85161
22154,-0.439804,-1.10237,1.77558
22151,0.184748,0.0996066,1.41602
22150,0.123805,0.111594,1.43969
22149,-0.262591,0.0216708,1.44548
22148,0.0474639,-0.597986,1.6856
22147,-0.25088,-1.01926,1.77862
22146,-0.356787,-1.01938,1.80096
22145,-0.467187,-1.05887,1.75795
22144,-0.0440431,-0.527839,1.65999
22143,-0.242728,-0.525283,1.62558
22142,0.0659979,-0.59784,1.68035
22141,-0.0832264,-0.598051,1.67819
22140,-0.0832264,-0.598051,1.67819
22139,-0.292067,-0.525946,1.6296
22138,-0.343312,-0.52639,1.62601
22137,-0.343312,-0.52639,1.62601
22136,-0.0342488,-0.655421,1.72169
22135,-0.257914,-0.611268,1.67242
22134,-0.304279,-0.81465,1.70892
22133,-0.318157,-0.90497,1.74443
22132,-0.54786,-1.12538,1.74843
22131,-4.70953,-0.855268,-0.327627
22130,-0.322787,0.340323,1.3245
22129,0.280054,0.0698584,0.765159
22128,0.25367,0.132881,0.983505
22127,0.273981,-0.0170163,0.789914
22126,0.0816738,0.181183,1.51041
22125,-0.0720067,0.119162,1.42238
22123,0.254349,0.037497,1.07902
22122,-0.226607,-0.263049,1.56305
22121,-0.392662,-0.311337,1.51445
22120,0.00796734,-0.527849,1.66829
22119,0.0079694,-0.52788,1.6686
22118,0.158933,-0.660693,1.70777
22117,0.0423547,-0.585196,1.69542
22116,-0.0858653,-0.657913,1.70515
22115,0.336924,-1.02327,1.88043
22113,-0.129702,-0.905884,1.74497
22112,0.0682383,-1.02091,1.80634
22111,-0.541648,-1.15304,1.76048
22109,-4.91176,-0.595214,-0.0857082
22108,-4.57495,-0.430996,-0.471676
22106,-4.55629,-0.43671,-0.464584
22105,-4.46407,-0.587569,-1.44466
22104,-4.45426,-0.417229,-0.720611
22103,-4.84591,-0.200909,-0.466506
22102,-5.2661,-0.209738,-0.467876
22101,-4.88202,-0.477932,-0.0354211
22100,-4.80096,0.020761,-0.580504
22099,-4.84203,-0.216273,-0.330204
22098,-4.80637,-0.136074,-0.618386
22097,-4.81878,-0.38361,-0.540553
22096,-4.83929,-0.282084,-0.37095
22095,-16.4292,-2.90443,-10.0466
22094,-4.49028,-0.8714,-0.347415
22093,-4.49028,-0.8714,-0.347415
22092,-4.83298,-0.0953891,-0.444824
22091,-4.30085,-1.45367,-1.36008
22090,-4.30085,-1.45367,-1.36008
22089,-4.46494,-0.418754,-0.694456
22088,-4.84751,-0.237246,-0.575829
22087,-4.84652,-0.273235,-0.536597
22086,-4.8683,-0.649899,-0.152894
22085,-4.76457,-0.071091,-0.240343
22084,-4.87117,-0.290267,-0.121173
22083,-4.8898,-0.577321,0.0305952
22082,-4.44713,-0.319948,-0.861822
22081,-4.46195,-0.406201,-0.712536
22080,-4.75994,-0.273687,-0.674701
22079,-4.75214,-0.233995,-0.660221
22078,-4.87532,-0.622362,-0.469719
22077,-4.85113,-0.219985,-0.52945
22076,-4.95775,-0.269427,-0.619039
22075,-4.83007,-0.209757,-0.430304
22074,-4.86364,-0.27938,-0.176391
22073,-4.26299,-1.46391,-1.3173
22072,-5.05693,-1.66835,-3.69719
22071,-4.45792,-0.888582,-0.388499
22070,-4.50316,0.0733571,-0.438964
22069,-4.83375,-0.0644823,-0.461457
22068,-4.86166,-0.0241129,-0.34049
22067,-4.8756,-0.732914,-0.00466776
22066,-4.31864,-1.43419,-1.38763
22065,-4.28987,-1.4574,-1.37799
22064,-4.25924,-1.47294,-1.27332
22063,-4.28715,-1.46743,-1.29113
22062,-4.91487,-2.04182,-2.25552
22061,-4.4643,-0.107708,-0.619291
22060,-4.71333,-0.628828,-0.516185
22059,-4.82634,-0.103541,-0.627547
22058,-4.83747,-0.831846,-0.30776
22057,-4.84296,-0.824709,-0.296854
22055,-4.82668,-0.0419031,-0.479086
22054,-4.83737,-0.266332,-0.387191
22053,-4.83407,-0.165542,-0.355898
22052,-4.84517,-0.170491,-0.323263
22051,-4.8468,-0.240472,-0.307907
22050,-4.84755,-0.226152,-0.287412
22049,-4.85154,-0.29869,-0.257116
22048,-4.86739,-0.147934,-0.301388
22047,-4.84873,-0.185242,-0.28686
22046,-4.86212,-0.296514,-0.16745
22045,-4.86715,-0.245113,-0.13797
22044,-4.86993,-0.273946,-0.0981507
22033,-5.88807,-1.08123,0.901939
22026,-4.68613,-0.236569,-0.870715
22023,-5.53941,-1.02748,1.05475
22022,-4.74975,-0.680224,-0.83604
22021,-4.49049,-0.175515,-0.730693
22020,-4.47846,-0.229242,-0.842449
22019,-4.47247,-0.254301,-0.627342
22018,-4.77385,-0.739753,-1.28878
22017,-4.69059,-0.618865,-0.824959
22016,-4.76007,-0.711733,-0.874654
22015,-4.7768,-0.867684,-1.29352
22014,-4.64759,-0.963028,-1.75333
22013,-4.66633,-0.993764,-1.76101
22012,-4.91946,-0.524046,0.164746
22011,-4.80509,-0.873581,-0.910795
22010,-4.80509,-0.873581,-0.910795
22009,-4.88975,-0.71023,0.140352
22008,-4.61359,-0.821811,-0.74833
22007,-4.78104,-0.918596,-0.802266
22006,-4.77478,-0.988162,-0.83428
22005,-5.57407,-1.06354,1.0914
22004,-4.46686,-0.92826,-0.721251
22003,-4.41091,-1.00451,-0.748886
22002,-4.42085,-1.00835,-0.741788
22001,-4.34737,-0.167184,-0.947335
22000,-4.34762,-0.174556,-0.943756
21999,-4.786,-0.447463,-1.7286
21998,-4.71671,-0.188953,-0.963711
21997,-4.76305,-0.21851,-1.03675
21996,-4.74832,-0.232078,-1.00857
21995,-4.74744,-0.258211,-1.00129
21994,-4.74591,-0.306521,-0.998329
21993,-4.74359,-0.33023,-0.992283
21992,-4.72358,-0.493734,-1.13182
21991,-4.47567,-0.314467,-0.606471
21990,-4.75105,-0.540732,-1.07214
21989,-4.74419,-0.534259,-1.11026
21988,-4.55769,-0.459603,-0.883546
21987,-4.67401,-0.807691,-1.71567
21986,-4.89554,-0.349678,-0.13145
21985,-4.75821,-0.572661,-0.936282
21984,-4.73296,-0.582805,-0.883758
21983,-4.66994,-0.597411,-0.826896
21982,-4.77564,-0.842312,-1.17722
21981,-4.70495,-0.937743,-1.43959
21980,-4.70078,-0.957842,-1.43197
21979,-4.75938,-0.88817,-0.992436
21978,-4.72331,-1.00103,-1.28825
21977,-4.50645,-0.816941,-0.648938
21975,-4.64353,-1.13374,-1.16129
21974,-5.736,-1.12636,1.13783
21973,-4.62465,-1.18093,-1.30306
21972,-4.45771,-0.973851,-0.701024
21971,-4.20428,-0.0936085,-0.941228
21970,-4.53102,-0.123089,-1.02661
21969,-4.34963,-0.180726,-0.943206
21968,-4.65262,-0.529936,-1.87828
21967,-4.65262,-0.529936,-1.87828
21966,-4.72369,-0.329451,-1.17672
21964,-4.69753,-0.482284,-1.4983
21963,-4.69753,-0.482284,-1.4983
21962,-4.86089,-0.0523596,-0.172716
21961,-4.44999,-0.318829,-0.860499
21960,-4.66813,-0.626723,-1.71029
21959,-4.66813,-0.626723,-1.71029
21958,-4.74903,-0.498592,-1.06936
21957,-4.71355,-0.596275,-1.35576
21956,-4.70716,-0.607234,-1.42122
21955,-4.7049,-0.614301,-1.44304
21954,-4.7049,-0.614301,-1.44304
21953,-4.70133,-0.621866,-1.46626
21952,-4.70133,-0.621866,-1.46626
21951,-4.68317,-0.695354,-1.6067
21950,-4.67087,-0.696043,-1.69273
21949,-4.67087,-0.696043,-1.69273
21948,-4.6683,-0.703413,-1.71536
21947,-4.66633,-0.707216,-1.72714
21946,-4.66401,-0.714871,-1.74958
21945,-4.66401,-0.714871,-1.74958
21944,-4.66281,-0.718223,-1.76059
21943,-4.65958,-0.725707,-1.78337
21942,-4.65958,-0.725707,-1.78337
21941,-4.65707,-0.729353,-1.79565
21940,-4.65707,-0.729353,-1.79565
21939,-4.61992,-0.436199,-0.878836
21938,-4.62191,-0.436892,-0.877803
21937,-4.64668,-0.458188,-0.898848
21936,-4.71181,-0.707262,-1.40583
21935,-4.67764,-0.756025,-1.64444
21934,-4.75927,-0.578905,-0.90696
21933,-4.75359,-0.60547,-0.856552
21932,-4.75714,-0.70793,-1.22046
21931,-4.75714,-0.70793,-1.22046
21930,-4.89838,-0.470868,-0.0342379
21928,-4.7597,-0.731813,-0.825468
21927,-4.77337,-0.866951,-0.833337
21926,-4.71744,-1.05384,-1.43745
21925,-4.78996,-0.943558,-0.761671
21924,-4.69677,-1.11017,-1.49685
21923,-4.69233,-1.11861,-1.55915
21922,-4.47544,-0.866275,-0.718355
21921,-4.47278,-0.922679,-0.685418
21920,-4.65282,-0.369506,-1.7477
21919,-4.70733,-0.261315,-1.3169
21918,-4.69587,-0.297095,-1.42098
21917,-4.68461,-0.441949,-1.76131
21915,-4.75839,-0.38256,-0.959548
21914,-4.71338,-0.553117,-1.41241
21913,-4.48756,-0.289511,-0.762881
21912,-4.68159,-0.411343,-0.888757
21911,-4.69903,-0.443215,-0.911174
21910,-4.67239,-0.692381,-1.68071
21909,-4.47858,-0.339105,-0.641492
21908,-4.47064,-0.379789,-0.583802
21907,-4.61922,-0.544504,-0.883885
21906,-4.73774,-0.741048,-1.35046
21905,-4.60927,-0.557173,-0.895427
21904,-4.48061,-0.492651,-0.557043
21903,-4.91736,-0.566677,-0.0130369
21902,-4.77313,-0.8968,-0.884474
21901,-4.74261,-0.951326,-1.13801
21900,-4.73854,-0.993779,-1.17478
21899,-4.70725,-1.06029,-1.4207
21898,-4.79536,-0.782776,-0.0646347
21897,-5.91083,-1.10601,1.05494
21896,-5.61448,-1.00045,1.11515
21895,-4.5176,-0.870994,-0.321329
21894,-4.46448,-0.875164,-0.369131
21892,-4.35801,-0.184767,-0.955836
21886,-5.32418,-0.252522,-0.898526
21885,-4.88445,-0.0683787,-0.280867
21884,-6.67513,-1.24335,1.19717
21881,-5.96363,-1.09125,0.962835
21877,-4.66864,-0.440743,-0.886402
21876,-4.47072,-0.146079,-0.877142
21875,-4.44115,-0.403861,-0.902855
21873,-4.48476,-0.40011,-0.77674
21872,-4.47188,-0.362339,-0.569129
21870,-4.50275,-0.398211,-0.727462
21869,-4.61054,-0.484136,-0.896422
21868,-4.63528,-0.488546,-0.901654
21867,-4.7547,-0.552787,-0.934297
21866,-4.87685,-0.355125,-0.063291
21865,-4.73312,-0.755823,-1.1851
21864,-4.73329,-0.782399,-1.17604
21863,-4.73733,-0.807028,-1.16817
21862,-4.70941,-0.912544,-1.40472
21861,-4.76082,-0.741445,-0.813501
21860,-4.67719,-1.0462,-1.62594
21859,-4.51733,-0.7725,-0.572394
21858,-4.69493,-0.977611,-0.80937
21857,-6.05604,-1.15288,1.04447
21856,-4.48449,-0.927141,-0.662294
21855,-4.52327,-0.869297,-0.321299
21854,-4.46149,-0.863582,-0.32786
21853,-4.72733,-0.148273,-1.16236
